ID,folder_name,video_name,thumbnailname,video_path,text_file_path,image_path,duration,practiceType,createdDate,createdBy,modifiedDate,modifiedBy,isNew,sas_video_path,sas_image_path,sas_text_path,GuidId,notification_msg,health_benefit,safety_cue,IsDeleted
49,Quadruped Hip Extension,Quadruped_Hip_Extension.mp4,Quadruped_Hip_Extension_Thumbnail.png,exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension.mp4,exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension.txt,exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:11,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension.mp4?se=2036-01-25T12%3A28%3A11Z&sp=r&sv=2026-02-06&sr=b&sig=0zcIr9oOOmLn/4M6//Wr%2B/1wjqFn60rq9Vg0RzvIrDw%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension_Thumbnail.png?se=2036-01-25T12%3A28%3A11Z&sp=r&sv=2026-02-06&sr=b&sig=pNA9Dg6NZYX3klyPodgLXUqZhzh%2B0Dx4aZxF%2BPfUNDo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Quadruped_Hip_Extension/Quadruped_Hip_Extension.txt?se=2036-01-25T12%3A34%3A54Z&sp=r&sv=2026-02-06&sr=b&sig=x2yfGydQusH2tv1kq0Ol4WBNPBh/KtpBPgp/PkWQM34%3D,92c9eb09-090c-f111-90e2-0ee5bce07997,Quadruped Hip Extension: Activate glutes without stressing the spine—tap to begin.,Develops glute activation and hip extension control,Maintain neutral spine squeeze glute to lift leg avoid arching the lower back,FALSE
50,Reverse Lunges,Reverse_Lunges.mp4,Reverse_Lunges_Thumbnail.png,exercise-videos/Reverse_Lunges/Reverse_Lunges.mp4,exercise-videos/Reverse_Lunges/Reverse_Lunges.txt,exercise-videos/Reverse_Lunges/Reverse_Lunges_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:13,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Reverse_Lunges/Reverse_Lunges.mp4?se=2036-01-25T12%3A28%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=LWdYyYKWf2sf1wFPKmvty9AjMG2Sn9MZwUcJnT3Ncmc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Reverse_Lunges/Reverse_Lunges_Thumbnail.png?se=2036-01-25T12%3A28%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=lviZmFusggQ%2Br8VxMt3L3q4HJU4gbs7Ti12Wglhh4pc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Reverse_Lunges/Reverse_Lunges.txt?se=2036-01-25T12%3A34%3A54Z&sp=r&sv=2026-02-06&sr=b&sig=PUIpsJTi0Q/7qaavVWmZ8z%2BHnQEDGsnySoDQSTSDKzs%3D,93c9eb09-090c-f111-90e2-0ee5bce07997,Reverse Lunges: Improve single-leg strength and knee stability—tap to begin.,Enhances body awareness and movement coordination,Maintain neutral alignment move slowly and breathe through each controlled repetition,FALSE
51,Seated Alternate Knee to Chest,Seated_Alternate_Knee_to_Chest.mp4,Seated_Alternate_Knee_to_Chest_Thumbnail.png,exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest.mp4,exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest.txt,exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:13,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest.mp4?se=2036-01-25T12%3A28%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=FBVihO8yOKeIDHGTV9GM9abcOZAQJmh9uBP4RXVUQDk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest_Thumbnail.png?se=2036-01-25T12%3A28%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=I%2BACzLgy1LJrTwb3mutYXYPaK5Y6QDykEVrC6Y5QfQQ%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Alternate_Knee_to_Chest/Seated_Alternate_Knee_to_Chest.txt?se=2036-01-25T12%3A34%3A53Z&sp=r&sv=2026-02-06&sr=b&sig=HkFHnWgk6ToeyiRCUzWy2OOiUBNeZ6oQwRr1HuX/DNo%3D,94c9eb09-090c-f111-90e2-0ee5bce07997,Seated Alternate Knee to Chest: Mobilize hips and engage lower abdominals—tap to begin.,Encourages gentle full body movement and preserves mobility,Keep spine neutral and breathe evenly,FALSE
52,Seated Dumbbell Shoulder Press,Seated_Dumbbell_Shoulder_Press.mp4,Seated_Dumbbell_Shoulder_Press_Thumbnail.png,exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press.mp4,exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press.txt,exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:22,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press.mp4?se=2036-01-25T12%3A28%3A22Z&sp=r&sv=2026-02-06&sr=b&sig=9XHhnBhko2ZdT6T4ygBzqKD7GO2ocI/aUkNO4sPrBkk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press_Thumbnail.png?se=2036-01-25T12%3A28%3A22Z&sp=r&sv=2026-02-06&sr=b&sig=BFCSjkiv9w5fEOF6t8QOI8uHBB4WJo42/1meu5sAW34%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Dumbbell_Shoulder_Press/Seated_Dumbbell_Shoulder_Press.txt?se=2036-01-25T12%3A34%3A53Z&sp=r&sv=2026-02-06&sr=b&sig=QxEo2BFuWMB6GXjSoVCuEANKXhTtlmCM%2BddVp0eCRS4%3D,95c9eb09-090c-f111-90e2-0ee5bce07997,Seated Dumbbell Shoulder Press: Build shoulder pressing strength safely seated—tap to begin.,Supports balance and coordination through controlled movements,Brace your core and move slowly with controlled range,FALSE
53,Seated Hip Opener Stretch,Seated_Hip_Opener_Stretch.mp4,Seated_Hip_Opener_Stretch_Thumbnail.png,exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch.mp4,exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch.txt,exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:58:28,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch.mp4?se=2036-01-25T12%3A28%3A27Z&sp=r&sv=2026-02-06&sr=b&sig=OwzxzSm2ncelJ8gPzxbPgO5WQ97qHenYwhsCYtMDdis%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch_Thumbnail.png?se=2036-01-25T12%3A28%3A27Z&sp=r&sv=2026-02-06&sr=b&sig=PGaayleNytE5sXt7E1zbcKcfxfhnEbqn1Y4nhL2m2N8%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Hip_Opener_Stretch/Seated_Hip_Opener_Stretch.txt?se=2036-01-25T12%3A34%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=KbhZA0Xcqc1GDrNVW5c8PghrPClVb7/2H8hWnCFQnF8%3D,96c9eb09-090c-f111-90e2-0ee5bce07997,Seated Hip Opener Stretch: Improve hip external rotation mobility—tap to begin.,Increases hip flexibility and range of motion,Sit tall hinge gently from hips avoid lower back rounding,FALSE
54,Seated Jacks,Seated_Jacks.mp4,Seated_Jacks_Thumbnail.png,exercise-videos/Seated_Jacks/Seated_Jacks.mp4,exercise-videos/Seated_Jacks/Seated_Jacks.txt,exercise-videos/Seated_Jacks/Seated_Jacks_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:34,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Jacks/Seated_Jacks.mp4?se=2036-01-25T12%3A28%3A34Z&sp=r&sv=2026-02-06&sr=b&sig=tVWBBSLt/S533lgm8vIaflev4AIo2qplQWFhFvYd5xg%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Jacks/Seated_Jacks_Thumbnail.png?se=2036-01-25T12%3A28%3A34Z&sp=r&sv=2026-02-06&sr=b&sig=GjU63HdssGEL7Z3J69iDeKYee40cc2QI6QQ%2BSo5eBY8%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Jacks/Seated_Jacks.txt?se=2036-01-25T12%3A34%3A46Z&sp=r&sv=2026-02-06&sr=b&sig=6FpTIliA8HmtfRE1Au2dUgGZ68cT%2BkhWC72r0ORHgGI%3D,97c9eb09-090c-f111-90e2-0ee5bce07997,Seated Jacks: Raise heart rate with low-impact coordination—tap to begin.,Raises heart rate for light cardiovascular benefit,Keep chest lifted shoulders relaxed and move with control,FALSE
55,Seated Marching Stomps,Seated_Marching_Stomps.mp4,Seated_Marching_Stomps_Thumbnail.png,exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps.mp4,exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps.txt,exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:36,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps.mp4?se=2036-01-25T12%3A28%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=j4QF1JcTcsLqjlBcMZqw6ct8rV%2BdHwFv/2ZG0skIfao%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps_Thumbnail.png?se=2036-01-25T12%3A28%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=5m7Dcsy6pLE8Um%2BCRfGTQk5djVQqiiGBf95L8OTkUpc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching_Stomps/Seated_Marching_Stomps.txt?se=2036-01-25T12%3A34%3A45Z&sp=r&sv=2026-02-06&sr=b&sig=ar1LoSkT2AgDWuzyozgdUyZdPLF9U/dhI/291wnRQ9Y%3D,98c9eb09-090c-f111-90e2-0ee5bce07997,Seated Marching Stomps: Improve seated hip strength and rhythm—tap to begin.,Enhances lower body circulation and leg muscle activation,Maintain upright posture engage core and lift with control,FALSE
56,Seated Forward Bend Stretch,Seated_Forward_Bend_Stretch.mp4,Seated_Forward_Bend_Stretch_Thumbnail.png,exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch.mp4,exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch.txt,exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:38,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch.mp4?se=2036-01-25T12%3A28%3A38Z&sp=r&sv=2026-02-06&sr=b&sig=6N4RqHrSMOTKE7xpUhiwvLHMMH5v62L7grLqgLllPIE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch_Thumbnail.png?se=2036-01-25T12%3A28%3A38Z&sp=r&sv=2026-02-06&sr=b&sig=r8ZSK3hzJ2F5HNm75SPAqZU7Y6rUF0FRtsDolD0nn94%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Forward_Bend_Stretch/Seated_Forward_Bend_Stretch.txt?se=2036-01-25T12%3A34%3A45Z&sp=r&sv=2026-02-06&sr=b&sig=wE4GYjQPZ7pWQwKeEYuHwFmnb0%2BQ%2Bl9X9QKEdTVynxE%3D,99c9eb09-090c-f111-90e2-0ee5bce07997,Seated Forward Bend Stretch: Stretch hamstrings and lower back gently—tap to begin.,Promotes mobility and preserves functional movement,Maintain a neutral spine,FALSE
57,Seated Groin Stretch,Seated_Groin_Stretch.mp4,Seated_Groin_Stretch_Thumbnail.png,exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch.mp4,exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch.txt,exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:42,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch.mp4?se=2036-01-25T12%3A28%3A41Z&sp=r&sv=2026-02-06&sr=b&sig=P0hqF8V6TnZpG4r4LJuHZtv2t814qAsIe6yu2yaRUPs%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch_Thumbnail.png?se=2036-01-25T12%3A28%3A41Z&sp=r&sv=2026-02-06&sr=b&sig=JpYAKIrduc9b3jdAgtoVKapuRz65H5RS6BqVK3LzkjI%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Groin_Stretch/Seated_Groin_Stretch.txt?se=2036-01-25T12%3A34%3A44Z&sp=r&sv=2026-02-06&sr=b&sig=EKgAieBuy1KaEa/W3W9v5vxn8Qy2YM3MJq3q3TlUSQQ%3D,9ac9eb09-090c-f111-90e2-0ee5bce07997,Seated Groin Stretch: Improve inner thigh flexibility—tap to begin.,Improves posture awareness and core engagement while seated,Breathe steadily throughout,FALSE
58,Seated Marching,Seated_Marching.mp4,Seated_Marching_Thumbnail.png,exercise-videos/Seated_Marching/Seated_Marching.mp4,exercise-videos/Seated_Marching/Seated_Marching.txt,exercise-videos/Seated_Marching/Seated_Marching_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:44,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching/Seated_Marching.mp4?se=2036-01-25T12%3A28%3A44Z&sp=r&sv=2026-02-06&sr=b&sig=yxbmcC8PNFPXQa8BY7Lubu7i%2BQ0kAVOR53OD7B5yajo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching/Seated_Marching_Thumbnail.png?se=2036-01-25T12%3A28%3A44Z&sp=r&sv=2026-02-06&sr=b&sig=gXNqJJpCiEYhzPU3BmW//un/uVuKfeC8akq9lv%2BZ9kc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Marching/Seated_Marching.txt?se=2036-01-25T12%3A34%3A43Z&sp=r&sv=2026-02-06&sr=b&sig=RVyuiOvroVoccD5tw989BrTZPaMSTDlcqcDuwbLp6kw%3D,9bc9eb09-090c-f111-90e2-0ee5bce07997,Seated Marching: Activate hip flexors in a seated position—tap to begin.,Improves coordination and timing between limbs during seated activity,Sit tall and lift knees with controlled tempo,FALSE
59,Seated Oblique Crunch,Seated_Oblique_Crunch.mp4,Seated_Oblique_Crunch_Thumbnail.png,exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch.mp4,exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch.txt,exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:48,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch.mp4?se=2036-01-25T12%3A28%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=KGx94utgm%2B6p6Akq66bd5qGFzl1xrTcqV6y2jK5mDic%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch_Thumbnail.png?se=2036-01-25T12%3A28%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=kzFOAQtrnGJK3IuD%2B%2BKBnYqY6BqXTqIKyg%2B73dRRN7g%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Oblique_Crunch/Seated_Oblique_Crunch.txt?se=2036-01-25T12%3A34%3A43Z&sp=r&sv=2026-02-06&sr=b&sig=5NBDsZreoWhcKqWryb%2BpYpmyCEYlaVpDL6ozBkMP3vc%3D,9cc9eb09-090c-f111-90e2-0ee5bce07997,Seated Oblique Crunch: Strengthen side core muscles safely seated—tap to begin.,Facilitates gentle activity for maintaining daily movement habits,Relax shoulders away from ears,FALSE
60,Seated Pelvic Tilt,Seated_Pelvic_Tilt.mp4,Seated_Pelvic_Tilt_Thumbnail.png,exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt.mp4,exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt.txt,exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:58:54,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt.mp4?se=2036-01-25T12%3A28%3A53Z&sp=r&sv=2026-02-06&sr=b&sig=6GX2YVUsj7DH7317YPtPPri1Khsy4dd1%2ByeJLFSHq9s%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt_Thumbnail.png?se=2036-01-25T12%3A28%3A53Z&sp=r&sv=2026-02-06&sr=b&sig=3s62undbD9rgh8zBUDTTr5vzfxkC3SRP5PQkOsAWgOY%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Pelvic_Tilt/Seated_Pelvic_Tilt.txt?se=2036-01-25T12%3A34%3A42Z&sp=r&sv=2026-02-06&sr=b&sig=%2BPJEAGWyO55Bz9h6jXVT5fPwxs5Hvo3i0cxf5LbEGRk%3D,9dc9eb09-090c-f111-90e2-0ee5bce07997,Seated Pelvic Tilts: Improve pelvic control and lower-back mobility—tap to begin.,Strengthens deep core muscles and promotes pelvic mobility,Use lower abs to tilt pelvis,FALSE
61,Seated Punches,Seated_Punches.mp4,Seated_Punches_Thumbnail.png,exercise-videos/Seated_Punches/Seated_Punches.mp4,exercise-videos/Seated_Punches/Seated_Punches.txt,exercise-videos/Seated_Punches/Seated_Punches_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:58:58,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Punches/Seated_Punches.mp4?se=2036-01-25T12%3A28%3A57Z&sp=r&sv=2026-02-06&sr=b&sig=PQHzJioGPtMDIMBA9z2TSxR8OsC4XddYf0GmWVnWSgE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Punches/Seated_Punches_Thumbnail.png?se=2036-01-25T12%3A28%3A57Z&sp=r&sv=2026-02-06&sr=b&sig=Ga9vlSaNQGaXH/kgf2FfcnMi3yqTKt6pTKts1q6qMSQ%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Punches/Seated_Punches.txt?se=2036-01-25T12%3A34%3A42Z&sp=r&sv=2026-02-06&sr=b&sig=S0zxN1xmtaJfzlBcOTY3%2B65xk9hXBFD6Xf3CLJYJZhA%3D,9ec9eb09-090c-f111-90e2-0ee5bce07997,Seated Punches: Engage shoulders and core with controlled punches—tap to begin.,Enhances shoulder mobility and light cardiovascular activity,"Sit tall and brace your core, punch with control and exhale",FALSE
62,Seated Torso Rotation,Seated_Torso_Rotation.mp4,Seated_Torso_Rotation_Thumbnail.png,exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation.mp4,exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation.txt,exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:59:02,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation.mp4?se=2036-01-25T12%3A29%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=bQq8mw%2BeKdP3l2w5RpEDo%2B2BlS9FNcWt%2BkfQDiCnEDk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation_Thumbnail.png?se=2036-01-25T12%3A29%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=Ctth/flxzATPM9%2BOpJZ5C6lHN8Q3auzxd6W0M7aqRVQ%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Torso_Rotation/Seated_Torso_Rotation.txt?se=2036-01-25T12%3A34%3A41Z&sp=r&sv=2026-02-06&sr=b&sig=GOhv4fPF52FGwbleUZrns7qIImMHEuXeoSdWjSg1sEA%3D,9fc9eb09-090c-f111-90e2-0ee5bce07997,Seated Torso Rotation: Improve trunk rotation mobility—tap to begin.,Improves spinal mobility and core engagement,"Keep spine long, rotate from your ribs not your shoulders, control movement",FALSE
63,Side Step Touch,Side_Step_Touch.mp4,Side_Step_Touch_Thumbnail.png,exercise-videos/Side_Step_Touch/Side_Step_Touch.mp4,exercise-videos/Side_Step_Touch/Side_Step_Touch.txt,exercise-videos/Side_Step_Touch/Side_Step_Touch_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:59:08,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_Step_Touch/Side_Step_Touch.mp4?se=2036-01-25T12%3A29%3A07Z&sp=r&sv=2026-02-06&sr=b&sig=KpNN%2BD/O%2BZcbZ45oUu24ghpwa%2BSgKpXPnvdTGKRrq6s%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_Step_Touch/Side_Step_Touch_Thumbnail.png?se=2036-01-25T12%3A29%3A07Z&sp=r&sv=2026-02-06&sr=b&sig=KJ%2BFeD5asT8YIPGTbKu2RMPXZnwiJujcMfR3SyJ8qts%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_Step_Touch/Side_Step_Touch.txt?se=2036-01-25T12%3A34%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=9pXysekW9rFSAxLrwyhUkCaetA4UfoCH9qW7J1R7GGY%3D,a0c9eb09-090c-f111-90e2-0ee5bce07997,Side Step Touch: Enhance lateral movement coordination—tap to begin.,Improves lateral agility and light cardiovascular fitness,"Step with control, lead with hips, keep knees soft and chest upright",FALSE
64,Seated Side Bends,Seated_Side_Bends.mp4,Seated_Side_Bends_Thumbnail.png,exercise-videos/Seated_Side_Bends/Seated_Side_Bends.mp4,exercise-videos/Seated_Side_Bends/Seated_Side_Bends.txt,exercise-videos/Seated_Side_Bends/Seated_Side_Bends_Thumbnail.png,00:00:20,Beginner,2026-01-27 17:59:09,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Side_Bends/Seated_Side_Bends.mp4?se=2036-01-25T12%3A29%3A09Z&sp=r&sv=2026-02-06&sr=b&sig=ob68/28EOK3WA3vBliGmkv5CqYb09h6uv52yg5dqI7M%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Side_Bends/Seated_Side_Bends_Thumbnail.png?se=2036-01-25T12%3A29%3A09Z&sp=r&sv=2026-02-06&sr=b&sig=kles%2BdmjHT06CAFPyzXwN0yyinP2PoNoediyTRHAC00%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Side_Bends/Seated_Side_Bends.txt?se=2036-01-25T12%3A34%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=8AQrOwn0f7rli5fRDZ4d4bKQ9IRJJno1Y38nViuGlss%3D,a1c9eb09-090c-f111-90e2-0ee5bce07997,Seated Side Bend: Stretch lateral trunk muscles gently—tap to begin.,Enhances lateral trunk flexibility and range of motion,"Sit tall, hinge at the waist, reach over with relaxed shoulders",FALSE
65,Shallow Lunge,Shallow_Lunge.mp4,Shallow_Lunge_Thumbnail.png,exercise-videos/Shallow_Lunge/Shallow_Lunge.mp4,exercise-videos/Shallow_Lunge/Shallow_Lunge.txt,exercise-videos/Shallow_Lunge/Shallow_Lunge_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:59:26,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Shallow_Lunge/Shallow_Lunge.mp4?se=2036-01-25T12%3A29%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=z0MrrA2xu223bP%2BCVkGS0QZ5havwoBMPiXPnyq61NhU%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Shallow_Lunge/Shallow_Lunge_Thumbnail.png?se=2036-01-25T12%3A29%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=B9VmcWKjhQ/Myl4Wtv%2B0ryMPU8iIg//4Rf2omo95TxY%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Shallow_Lunge/Shallow_Lunge.txt?se=2036-01-25T12%3A34%3A34Z&sp=r&sv=2026-02-06&sr=b&sig=dOBuAUIb050P0DVEfPu5JVLh57ogJeLtOutb9Ul%2B7%2BQ%3D,a2c9eb09-090c-f111-90e2-0ee5bce07997,Shallow Lunge: Build quad strength with limited knee bend—tap to begin.,Supports overall mobility and functional movement,Maintain neutral spine and breathe steadily throughout movement,FALSE
66,Side-Lying Hip Adduction,Side-Lying_Hip_Adduction.mp4,Side-Lying_Hip_Adduction_Thumbnail.png,exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction.mp4,exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction.txt,exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:59:31,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction.mp4?se=2036-01-25T12%3A29%3A31Z&sp=r&sv=2026-02-06&sr=b&sig=k11AR60%2BQdxTdTddHNvCqINUETtSVa8UcPRKuchj9qI%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction_Thumbnail.png?se=2036-01-25T12%3A29%3A31Z&sp=r&sv=2026-02-06&sr=b&sig=nCjh2ddJjB/kbdnj91p0FcNnWKAuOUlmAjg60B4uIZc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Hip_Adduction/Side-Lying_Hip_Adduction.txt?se=2036-01-25T12%3A34%3A34Z&sp=r&sv=2026-02-06&sr=b&sig=0fj2Bz/NXLY1ciYLKLqohBYiHOrFmmPhkL9lkik896U%3D,a3c9eb09-090c-f111-90e2-0ee5bce07997,Side Lying Hip Adduction: Strengthen inner thigh muscles—tap to begin.,Strengthens inner thigh muscles and hip stability,Keep hips stacked and engage inner thigh to lift with controlled motion,FALSE
